id,document,label
6988715,"설익은 성장 드라마.. 이런류의 영화는 일본영화중에 너무많아서 ;; , 왠만한 감성으로 들이대도 통속적으로 느껴진다.",0
4715578,엉망진창 로맨틱드라마,0
462276,비디오 방에서 중간에 나오게 하지좀 말지,0
10218920,복에겨워 똥을싸네. 책까지 보기싫어지게하는 영화,0
7558522,그저 남들이 좋다고 하면 같이 쪽쪽 빨아야 불안하지 않지?,0
6936032,오물생산 그만하고 걍 노무현 따라 지옥이나 가라.,0
9138133,"감독,원작소설은 읽어보기나 했냐??!!",0
2970770,재미도 없고 내용도없고....,0
8333689,계속해서 알아서 방심을 해주시니 쉽게 위기를 탈출해 나갈 수 있다. 주인공에게 악당들은 그래야한다. 그나마 빵빵 터지는 액션들이 최악의 쓰레기 영화를 면하게 해주는듯,0
5245893,초등학생이나 보면 모를까 ........,0
9479613,"네이버 사용하면서 처음으로.. 영화 후기 남겨봐요.이거 네티즌 평점이 너무 잘못된거아닌가요?정말 릴리 콜린스 얼굴 말고는 남는게 하나도 없고,원작이 책이 맞는지 의심스러울 정도로 내용도 엉망.사이먼 이빨자국이 복선으로 보였는데 아무일도 없고,",0
9856985,인신매매 폭력 포르노 착취 그것에 복종하라는 어머니,0
5841167,스토리도 없고 긴장감도 없지만 당시엔 괜찮았을듯,0
8841720,양상국여친은 왜 자꾸 띄어주냐 짜증나서 본방사수 안할련다,0
8585469,이게 왜 19세 이상???,0
4200214,보는데 시간 투자가 아깝고 영화매니아인 내가 난생 처음 영화를 빨리 돌려봤다...,0
1810323,당시 블랙코미디의 열풍속에 급탄생한 그렇고 그런 작품..,0
9094186,기대했던 스릴러 영화가 아니어서 실망이 컸던 영화. 세상사 이래저래 모두 얽혀 있다는 내용. 차라리 비슷한 설정의 영화라면 크래쉬 추천.,0
8817198,미국 교육당국 기준으론 교사가 고발되며 형사처벌된다.,0
7003205,이건 아니잖아,0
1367084,사극과 테크노의 조합? 임해군 연기력 좋아서 2점준다,0
8123816,이거 공포영화인가요 에로영화인가요??,0
8096018,신상옥 감독 아들이란 사람이 유학씩이나 가서 돈만 뿌리고 왔구만... 국어책을 읽어도 이보단 낫겠음.. 사실을 허구로 만들어놨음.. 아놔~~~..장나라 동생 공채 텔런튼데.. 이게 뭐하는 짓이냐..집안이 연극 집안이구만 어디서 학예회하다 왔음???,0
9791316,잉글랜드의 미래 해리 케인,0
4227589,"뭔가... 그 뭔가가.. 부족햇던 4편.. 이제 5,6 볼차례인데.. 123중에서 젤 별로엿던 4",0
3537691,힘이 부족하고 난잡했다.,0
7569507,"와타나베군, 부탁이 있는데 들어줄수있어? 지금 어디에있어? 내가 어디에 있냐고??",0
9347766,우와~ 대박 !이렇게 허접한 스토리는 처음은 아니고 아주 오랜만! 그래서 반가웠어요?,0
9475212,"60,70년대 영화인줄 알았다... 근데 엄마가 어? 최진실 아냐?해서 검색해보니까 90년도 영화ㅋㅋㅋ배우들의 연기, 연출, 시나리오, 화질 +포스터 다 쓰레기;;아니 이념갈등의 무서움과, 거기서 희생되는 죄없는 국민들은 잘 표현했는데 뭐야, 이게;",0
5765935,영화 내내 배경이 밤이라 어두워요. 아이들이 보기에는 폭력적이고 무서운 장면이 많아비추,0
2889871,여주인공은 겁도없이 그냥 지 혼자 알아서하네 시체 태울때 잘가라 나쁜년이러더니,0
9132701,감독과 출연진은 화려하고 소재와 스토리도 좋은데 왜 긴장감도 없고 늘어지는지 원... 솔직히 비슷한 솔트와 콜롬비아나보다 엄청 떨어진다,0
9471017,아놔 오랜만에 졸작을 다봤네,0
10017121,여자 폐하라는 사람은 꼭 바뀐애를 보는 듯한 이 느낌은 뭐지???,0
9270258,뭐 그냥 킬링타임용으로 봤습니다. 뭐 영화가 엄청 재미있는건 아니더라고요;;; 용이ㅅ... 용이간다에 대한 리뷰였습니다.,0
9775500,"영화화하기 어려운 원작을 고른 패기는 높이 사지만, 발연기에 산으로 가는 연출은 어쩔.",0
7743033,"빨간 망토의 현대적 재해석은 커녕 늑대인간 컨셉을 어거지로 끼워 맞춘 하이틴 로맨스, 딱 이 감독의 전작인 트와일라잇 수준의 영화... 백설 속의 빨간 망토 이미지만이 도드라지고 내용은 패륜과 막장 드라마",0
8716686,우회적으로 사회 비판 영화? 말도 안 되는 상황에 잘 설명도 안 되는 이상한 영화. 이런 영화도 한 장르로 본다면 영화다. 전개가 조금 많이 엉성하다.,0
7090010,선동영화,0
8374733,"감독보고 봤는데...무슨 영화학과 졸업생이 만든 줄 알았다. 후반부로 갈수록 엉성하고 허술하며, 심지어 배우들 연기도 어색하다. 그리고 후배가 미행하면서 동영상을 찍었다는 설정....넘 오글거리지 않나....",0
10025776,"평점 알바인가?? 그냥 진부한 로맨스. 공감도 설렘도 없음. 남이 하면 불륜, 내가 하면 로맨스?",0
8660833,감독은 제발 다른일 알아봐라 제발 부탁이다 한국영화를 위해서라도,0
6508796,이 영화의 장르가 공포영화라는 것이 더 무섭다,0
5487536,성룡표가 아니다.,0
7938211,이거재밌다는사람뭐냐 총질만하다끝나네,0
4526035,삶이 무료해 죽겠다는 사람을 위해 지푸라기 역할은 가능할 것같은 킬링타임용 영화,0
8911628,짧은 이야기를 길게 늘여놓음,0
6727057,뭐 이런 영화가 있나 싶었다.,0
5285466,너무해... 치바 캐스팅빼곤... 그냥 만화와 애니의 감동만 간직할께요...,0
3958295,평점이 너무 높다...,0
2672157,너무 억지스러운 반전들.. 긴장감도 많이 떨어지고.. 너무 반전만을 위한 스토리..,0
2224713,이거 돈내고 보면 피눈물 납니다.ㅠ,0
9495098,클라멘타인뒤를잇것네...ㅡㅡ,0
9811183,그나마 케이블에서 공짜로 봐서 다행입니다 한마디로 시간낭비...월트디즈니 어린이용 드라마인듯,0
557359,화면은 멋졌다,0
6276370,3점도아깝다 정확히 2점이다. 진정 망작이다. 평점에 진정으로 낚였다...,0
4887633,"배우는 공과사를 구분해야한다지만, 강혜정 임신중이었을때 이런영화 찍어도되나싶음",0
6932520,중간이랑 결말이 이미 나온 영화랑 거의 같음.,0
9183499,내취향은 정말아니었다,0
7689937,늘어난건 잔인함 뿐이고스탈링이란 캐릭터는 이해가 안된다 왜 혼자 설치는 건가?,0
6244914,꼴통 배우의 무작정 때려 부수고 아작내기.,0
1333226,젠장 영화제작자들슈퍼마리오도안해봤냐?만화가100배낫다.,0
4820879,흔하디 흔한 구멍동서 이야기,0
7433120,형식은 나름 참신하지만 의미는 없다. 소재는 나름 독특하지만 재미가 없다. 기이한 장면들이 있지만 무섭진 않다. 감독의 노력은 인정하지만 막상 얻는 건 거의 없다.,0
5109543,또라이들의 만남인가요??,0
8556692,죽도록 재미없는 영화 = 이렇게 영화 제목 바꾸면 흥행 할듯 별도 아깝다,0
8780837,많이 지루하네요...,0
9812838,왜 제목이 탄광이아니라 터널인가요,0
7573634,한시간 이십분이 아까운 영화임. 돈내고는 절대보지말라.,0
4189402,너무 산만했다.,0
7477462,영등포CGV에서 봤더랬죠. 혼자...상영관전체에서 혼자..ㅎㄷㄷ,0
51319,약간 자기가 싸이코 변태 라는 분만 보시면 감독에 의도를 볼수도 있겠네요,0
9764510,일본 은 뭘하든 별로임..영화던,0
5482350,걍 다운받아 보세요.,0
9828022,범죄의 동기 -> 기획 -> 시행 과정-> 결과를 다 빼놓고 공범들끼리 말 다툼만 하는 개 같은 영화. 그리고 네이버는 평점 올리는 알바생들 관리 못 하나? 이젠 평점보고 영화 선택할 이유가 없어지고 있음.,0
1112573,좋은 점수를 줄수는 없다.,0
8632461,범인이 누구인지 추리할 수있게 만들던가 아니면 당위성을 가지게 하든가? 권력싸움을 하다가 끝난 것 같다.,0
8092580,오랫만이다... 진정한 쓰래기 영화... 잠수함에서 핸드폰 수리도 해줘ㅋㅋ 써비스 센타냐????,0
3886563,함 보시던지..,0
8781039,이건 스토리가 망이다 sdfsdfd,0
3961272,편범한 교육을 받은 나로서는 이해하기 힘든..소수만이 이해할수 있는 영화인가?,0
8406563,진짜 재미없고 따분한 영화,0
10107518,이마트 샷따를 소화기로 치는 그 장면이 압권..제가 알잖아요 수애씨..,0
7776693,1편이 진리 ...,0
9969523,이런..사기꾼들 ㅂㄷㅂㄷ..,0
10152647,역겹고 혐오스럽다 굳이 이런영화 볼 필요 없을 듯 보고나면 기분 더러워지는 영화,0
8123716,연기력있늣 중견배우 하차시키는 이유는??신인만남고 어른들 이제 다 급사시키겠네 ..사이코틱한 작가님같애요ㅡㅡ,0
5488313,영화가지고 장난하면 안되는데 ;;장르가 코미디란게 믿겨지지않음 ㅠㅠ,0
8022296,책을 영화로 만든 것은 안보는게 진리인 듯. 원작소설의 치밀한 구성과 묘사가 안보여 실망. 그리고 죽기는 싫으면서? 마지막에 배에서 왜 no라고 왜쳤는지 이해가 안감 0점줄수 없이 1점 준다,0
190251,할말이 없음. 재미가 없네요,0
5429081,안무섭고 잔인하기만 한데 그것도 다 예상 가능한 잔인함... 그냥 야동 임,0
10233910,"과대평가된 더러운 영화.추악한 스토리에 폼만잡는 연기들.한국영화의 고질적인 단점은 다 나온다,",0
6635632,의지 부족,0
8112344,어울리지 않는 역할들?,0
4502743,보고싶지가 않아,0
9827222,"좋은 소재, 몰입없는 전개",0
9169882,"예매권 당첨돼서 봤는데, 그나마 당첨으로 봤으니 다행인 영화...그냥 자기돈 주고 보시는 분들은 보면 후회 많이하실 듯...",0
9293584,드라마에 경찰 소재로 하면 더럽게 재미없다!!,0
6238536,억지개그가자주보여서보기어색하고오글거림.옛날과달라진게별로없어서식상한느낌..,0
6468159,동감이 전혀 안가는 영화..,0
8928756,반개는 산의 아름다움이다,0
8713216,너무 뻔한 삼류 괴수영화 너무 허졉하고 뻔해서 삼십분보다 껐다,0
10221864,스크린으로 옮겨놓은 인공적인 테마파크.,0
4266725,역시 영화는 아무나 하는게 아니야~~~~~~,0
5198314,저예산이라는게 연기가 저렴해서 저예산이라는건 아닐텐데?,0
5551498,제목하난 잘지었네 진짜 잠이 솔솔와요,0
10125633,이혈압오르는 영환 머지??송중기뻘짓이나,0
6565359,와.ㅋㅋㅋ 220억 다 어디다 썼데? ㅋㅋㅋ 웃음밖에 안나오는영화 스킵해서 봤지만서도 그 시간 마져도 아깝다.,0
9680484,송가 세자매... 이렇게 재미있는 스토리를 이렇게밖에 연출 못했다는 것은 재앙이다.,0
9305402,정말 여기 주인공은 사담 !모두들 사담의 말에 헉연기들도 완전어색 언제끝나는지,0
9566397,짝퉁상영 하면 안됩니다.,0
8598468,평행이론이란 흥미로운 소재를 가지고 이렇게 재미없게 만들 수도 있나,0
4598624,-_-,0
9479384,0점은 없는건가....,0
6099423,역사는 역사고 영화는 영화다. 허수룩하게 만들어진 그저 그런 영화일뿐...,0
3581656,"영어 더빙도 어이없고 스토리도 쓰래기, 아스테릭스 역할 배우도 정말 안어울리더라",0
9193198,보다가 암걸리는 줄 알았다.,0
5222295,감독은 영화를 어떤 방향으로든 재미있게 만들 의무가 있지.,0
6169234,보편적이지 않은 건가?,0
9845437,내가 우울증을 겪고 있으면 와닿을지 몰라도 지금 크게 느낀건 없었다. 이 영화를 끝까지 다 보기위해 몇달이 걸린지 모르겠다.영화란 각 개인이 느끼는대로 보면 그만. 이 영화를 보고 지루하다는 사람이 이해 안된다 하는 평이 우습게 느껴진다.,0
7715066,"기대안하고 봤는데 정말 별로 별주기아까움,.",0
10050947,0점은 없나요????,0
8675741,왜 흥행이 안됐는지 알겠군~ '0',0
10276672,재미도 감동도 뭣도 없고 그저 영화관이 제 집 거실바닥인냥 시끄럽게 떠들고 뛰어다니는 애들때문에 정신없었음. 부모들란 작자들은 애만 넣어놓고 다 나감 참 개념이ㅎㅎ,0
8838164,보는내내 그냥 졸린다 바이러스 좀비 비스무리한 건 그냥 말할거도 없고 로봇은 어줍잖은 가르침 당구공은 차라리 약간은 어이없어도그나마 참신햇다우리나라 감독들 수준이 이거밖에 안되니 sf영화가 나올리없지 기술적이니 뭐니 자위나 하는 꼴,0
8536790,"어설픈 악당들 설정,,원작보다 못한건 사실이다...",0
1643940,시어머니랑 싸대기 주고받기? 시어머니연기는 재미있음,0
7014562,흠...정말볼만한데 너믄 질질끄는듯...양수빈은쫌 그냥 망하게해줬음좋겠네요.....점점재미없어짐...,0
9136338,리뷰가 너무 웃겨서 방금 다운받으려다 말았..ㅋㅋ,0
8080111,졸재미없네.지루하기짝이없구나..보여주고싶은의도가뭔가,0
2336814,넘길어..,0
7057231,와. 존나쓰레기영화다 네이버 평점 존나 믿을께안되네 쓰레기들이 넘친다넘쳐,0
8638515,해도해도 너무한 영화.고평점을 준사람은 정신병자인듯.,0
9926355,소재는 괜찮은데 전개를 뭐 이따구로 이따구로 한건지.... 오글거리고 유치해 죽겠네...,0
9678728,단편으로 만들어도 충분한,0
9576628,표절?표절?표절?표절,0
5806864,유치찬란하다,0
6295584,지루하다..,0
5436495,2편 캐스팅 연기..연출 캐안습 뭘찍는지 모르고 대사만...쯧쯧 1~3편은 볼만,0
8032837,이계인은 연기가 너무 한결 같은것같아요ㅠ채널 돌리다 이계인 나오면 무조건 패스~~이계인씨 캐릭터 색깔이 너무 뚜렷해서비호감이에요ㅠ,0
9369492,여자 주인공의 무서운 표정과 이중적인 연기는 좋다. 그런데 이야기가 재미없다. 너무 재미없다. 감독의 부재다. 영화라기 보다 금요일 저녁에 하는 단편극을 보는거 같다.,0
6064509,28분짜리 영화라 ㅋㅋㅋㅋㅋ 어디서도 찾아볼 수 없는 진정한 희귀영화,0
1188497,이거뭐냐?,0
10020067,도대체 무슨영화인지 평점만으로는 가늠하기힘들었다,0
6168434,나라면 귀신한테 복수한다. 꼭,0
6358759,왜 이래 아마추어같이,0
10020831,저도 평점 10점 줄까하다 참습니다 제가 부디 마지막 희생양이 되었기를...,0
9782457,너무 지루하다. 과장된 세계관과 전작의 명성에 기대어 억지로 만들어낸 듯한 이야기는 전혀 매력적인 구석이 없다.,0
7026029,그래도당신을보고베꼈나? 글솜씨가없음 드라마를쓰지말던가 아침부터 짜증나는드라마네 내가다시저걸보면인간이아니다 잔짜개막장드라마,0
7568344,가볍고 재미가 없음,0
7673528,아이들이 보기엔 다소 폭력적이고 케틱터들이 자연스럽지않고; 아이들이 곰이 나왓을떈 토토로다! 이러더니.. 그 곰이움직이니까 하울의움직이는성이라고 착각을할정도군요 그리고 오빠를 밟고 총도쏘고 때리고.. 별로 점수를주고싶지않내요,0
6925166,솔직한 평점 하지만 심감독님 언젠간 대박 터트릴 듯,0
9205854,ㅋㅋ영화대본80프로이상 슈퍼사이클론~~!!!,0
6072625,재미없음 보면서 계속 무표정으로 봤음 보면 후회될 영화 레알!,0
9053810,난해하고 이해하기 힘들다,0
4952930,오늘 ocn에서 하더라,0
6910414,난 별로.. 하지원 연기때문에 보다가 도중에 그냥 넘김. 오바 진짜..;;,0
9904340,좋아아아아타타타고고고,0
8609339,배우가맘에들어 봤는데 이건머... 날로먹으려는. 비양심적 부도덕적.딱질색..,0
9914015,감독이 망친 영화 뒤죽박죽 같은 영화,0
7141155,시간낭비.우리나라가 cg했다는데 안타깝다.,0
6119003,글로리아 입 보는 맛에..,0
9914077,지금까지 봤던 히어로물 중 최악이었어요,0
8133505,오랜만에 윤은혜드라마복귀 기대하고봤는데정말 작품선택을 잘못하신거같네요. 안타깝네요tvn종영드라마중에 나인 이라는드라마가있는데기본소재는 타임슬립입니다안보신분들 한번보세요.같은?주제를 가지고도 이렇게나 다른작품이나올수있다는게 신기할정도네요..,0
7456284,이거 보고 감동받으셨다는분들;; 전 아이엠샘 먼저 봐서 그런데 아이엠샘완전 따라했네;; 왜케 겹치는 장면이 많죠??... 법정가는거부터 그 이유까지ㅋㅋㅋㅋㅋㅋ 아이엠샘이 훨배더 낫다..그네타는장면뭐냨ㅋㅋㅋ아이엠샘이랑 똑같네,0
9757912,좋았다 정말 다시 보고 싶은 명작,0
236971,"시간이 아까워...뭔 그리 시끄러운지,겁나 말많고...",0
9631767,처음부터 이해가 전혀 되지 않더니. 무슨 내용인지 파악이 안 됨,0
9241885,어이없다..이것도 영화라고..미국에서 흥행했다는게 안믿긴다!극장가서 돈내고보면 돈아까워 눈물날듯...,0
1362314,이게 시스터 액트의 원조격이라니,0
8800551,슬혜씨.. 벗으려면 제대로..,0
7522971,두사람의 펑가를 떠나서 영화만 보려했다.. 근데..지루하고 재미없다. 너무 밋밋하다..기승 .. 기승.. 기 승.. 만있고 전결은 없다.. ㅡ.ㅡ 안티는 아니고 개인적 영화평 으로 하~ 전문가평이 왜6점인지 알듯하다~~,0
4569684,별로~~,0
10053911,영화라고 하기에도 참 부끄럽다.,0
10059230,나이먹은아저씨들이 일찐놀이하는영화 개역겹다. 알바풀었냐 현실감 개진짜 개제로,0
8762093,진짜별로다. 총도 안나오고 에일리언도 한마리고 싸우는것도 별로 안나오고...,0
5271829,DJ라1점이아니라 영화자체가쌍욕나올만큼허접하다 만점주며찬양하는저의가의심스럽다,0
9843582,이게 왜 소름이고 충격이지. ? 그냥 킬링타임용일 뿐이였다. 암만봐도 인터스텔라는 넘사,0
9279642,짐캐리의 개그는 볼만하지만 오버스럽다,0
126035,반전만 좋으면 영화가 구제되는가? 난 아니라고 본다..,0
9484821,아..아이돌은 제발...사극만은 건드리지 마라주라..,0
111101,주제가 없는 영화 무슨 내용인지 알 수 없다; 뭔가 뒤죽박죽,0
8612944,케서방 왜이리 추락 했나요?,0
2087475,최양일에게는 하드보일드가 어울려,0
579872,OOO기 영화잖아 내가본 영화중에 최악~,0
3326950,데스페로와 비교됨. 저 평점은 애국마게팅의 성공인가.,0
9856018,평점 오류ㅜㅜㅜ 이런 실수는 바로 잡아줘야 감독 쓸데없는짓 안하지 ..,0
8542095,존 노 잼 영환데 서사가 없다,0
9806670,결국 오감 외에 진실을 알 척도가 있나? 모든 생각은 오감으로부터 이루어진다. 영화에서도 결국 답은 어영부영 하지도 않고 넘어가더만.,0
9239105,사방에 뿌려지는 총알처럼 희미해져가는 흑전사들,0
8651492,에구~이거 보구 나니 영화 보는게 무서워진다 아까운 내 2시간....흑흑흑..ㅠㅠ,0
9070189,줄거리는 단조롭고 악당은 허술하고 출동나간 경찰이 날이 새도록 돌아오지 않고 신고가 들어온 전화는 끊어져도 백업이 안 오고 약에 취해 천재에 가까운 대응을 하던 남편에게 불만을 쏟던 여자가 연쇄살인범 셋을 죽임.,0
8898331,"애들 소꿉장난 같은 형사놀이와 연애놀이, 감당이 안되는 유치함에 끝까지 볼 엄두가 안나서 포기",0
9106144,왜 사회자분들이 방송을 주관적이고 사심방송들을 하시느건지 개인적인 바람이나 취향은 사석에서나 하시고 초심으로 돌아가 썰전다운 방송좀 해보시라는..허지웅 박지윤씨 사심방송 보기 거북합니다 패널좀 바꾸고 가시죠,0
9987793,". 한 인간의 내면적 갈등과 그에 따른 변화를 잘 서술한 작품이라 생각합니다. 마지막 부분, 전도연이 자해를 하다가 깜깜한 밤하늘 아래 나와서 살려달라 외치는장면,가희 백미엿습니다. 깜깜한 밤하늘, 우리를 비추어주는 별 하나 수놓고 갑니다.",0
2288547,진짜 쓰레기영화.. 돈아까워 죽는줄 알았다.. 여러분 보지 마세요,0
10039064,"아나 몰입안되고, 개징그럽다ㅋㅋㅋ",0
9810802,차라리 이거 볼 돈을 기부하던가 다른 영화를 보자!,0
8482367,연기 정말 못한다.... 오래된 인력거에 반에 반에 반도 못따라온다... 이성규감독 마지막 작품 너무 아쉽네 ㅜㅜ 뭐 이러냐 연기때문에 다 말아먹엇다. 다큐맨터리 연출은 뛰어나지만... 영화연출은 정말 아니다 케스팅도 아니고,0
3369060,이건 뭔영화여..,0
3870575,"공포는 밥맛, 플롯은 병맛",0
341403,제목에서는 이 압박감,0
6862436,연출이 갈수록 산으로가네,0
9040763,이연희 고준희를 가볍게 발라주는 우즈벸미녀 구잘의 위엄,0
8624857,"조롱방송 잘못된 정보 제공, 교차편집등 그동안의 만행등 이번 파인애플 사건을 통해 정정하시고 사과문 보내시길",0
8940399,내용도 없고... 여주인공은 무표정 인상쓰는게 전부.. 김복남영화랑 별차이없는 어색하고 어설픈 연기력 대사에 감정이 없다. 배드씬에는 살색브라~~ 배드씬보다가 웃겨죽는줄알았네..드래스는 양면테이프 노출하고 배드씬은 가리느라 정신없네 @@,0
7659903,소유진의 발견밖엔..,0
7904032,재미없고지루하고저런내용싫다굿닥터나갈아타야지,0
8774447,정말 쓰레기다 ㅉ 이영화 홍석천이라면 재미있게봤을영화일듯이영화는 홍석천을 위한 영화다 ㅋ,0
9763879,저스틴채트윈빠는새리들은머지?ㅋㅋ영화연기안보고 빠냐?ㅋ쓰레기영화에쓰레기연기들이였다ㅋ차라리박준형연기가낫지ㅋ,0
9985706,제목그대로 링컨이 뱀파이어잡는내용인데 너무진부하다.노잼,0
7137246,괴테와는 거리가 멀다.,0
8178079,"""""""그래, 우리 힘을 합쳐 지구의 평화를 지키자!!"""" 후레시맨 이후로 처음 듣는 유치한 대사들의 향연""",0
8146360,1점주고 싶은데 광수땜에 1점 더 준다.,0
7140696,재미없음. 언픽스 하고 비교됨..,0
10252693,"1편에 비해 한참 스토리나 노래 다 모자람, 평점 7점대가 맞음",0
6017320,돈황제,0
241961,전작 을 능가하는 지루함. 역시 속편은 강도가 세다.,0
5310892,내가 봤던 최악의 영화중 하나,0
8025830,"흠..그냥 할말없는 영화..실화를 토대로 만들어진 영화이고 인간의 심리 묘사가 흥미롭지만 아무래도 영화라는 특성상 재미를 위해 좀더 자극적인 요소가필요했었나,과장된 부분이 너무나도 많아서 오히려 현실성이 떨어짐..갠적으론 실망이고 가볍게본다면 괜찮을듯",0
7472808,고개가 갸웃거려지는 스토리. 하지만 감독의 의도는 좋음,0
8941842,0점이하 마이너스 점수도 가능하게 해줬으면 많이 공들여 만든 영화 같지만 너무너무 지루함 극지루,0
7578735,망했어요,0
8154657,가볍게 포장하려는 발버둥이 부질없고 무책임하게 느껴진다. 목적없이 표류하는 것은 나름 의미있을수도 있지만 미학적으로는 기대이하라서 짧은 런닝타임도 견디기 힘들었다.,0
1646828,이영화 포스터는 재미있을것 같은데 참 이상해,0
9285801,충남 사는데 맨날 지역방송? 나오고 아예 안 나와서 보고싶어도 못봐요. 빨리 고쳐주시길,0
8427633,영웅본색을 리메이크 했는데 차라리 찍지를 말지.연출이 엉성하니까 일급 배우들 연기도 정말 가관이 아니다.감독 송해성?다시는 제발 영화 찍지도 말고 어디가서 감독이라고도 하지 말길...,0
5519546,출발비됴여행보고 봤습니다. 후회합니다.,0
7199946,이정도 평점은 좀 오바다,0
9274841,망작입니다 ...~.~,0
835324,휴~ 이래서 난 로맨틱 코미디가 싫다.. 너무나도 뻔한 스토리..,0
5706785,루시퍼가 울겠군..,0
5855118,이거 1편볼바에 89분동안 공부를하겠다,0
1538121,김정화 이거 찍고 캐버로우 ㅋㅋㅋㅋㅋㅋㅋ,0
1425116,배우로썬 합격점이나 감독으로썬 불합격인 장애가,0
9235904,카메론 디아즈가 길거리에서 절규하는 모습만 기억 남. 총각파티 때의 사고로 모든 것이 꼬여버리는 비극적인 결말의 영화. 유쾌하고 황당해서 웃긴 총각파티로 이어지는 영화 행오버와 비교했을 때 행오버에 한 표,0
5661978,정말 쓰래기중의 쓰래기영화,0
8118772,박진영을 캐스팅한 감독님의 용감한 결정에 그래도 1점을 드립니다. 내용이나 연출 연기는 빵점이구요,0
8938071,3류배우 이준 3류 시나리오 good!!!!,0
9454833,도대체 뭘 말하고 싶은 건지 이해 할 수 없다.그렇다고 재미있는 것도 아니고.,0
4755818,OOO귀!~~~영화!!~~시간과돈이 아깝다!!!!,0
4549269,731부대에서 생체실험 만행을 저지른 일본이 이런 영화를..? 아이러니 하네요,0
23393,이창훈씨 요즘은 뭐하시나..,0
8727657,그냥 재미가 없어요. 시간 낭비하지 마시길 ㅠㅠ,0
4012764,"졏같은 흑인,백인들이 황인강간할때 두인종 다 죽이고싶은 충동이 드는영화",0
710817,속이 메쓰꺼웠다,0
10107037,파충류인간이랑 변신하는외계인 잇을것같다,0
182300,잘만 킹 만으로는 부족하다. 나인 하프 위크 기대하고 봣다가 낭패;;;,0
5569315,쓰레기,0
9821447,"제가 이 영화를 본 것은 2월 초 였음솔직히 말해서 지금 칭찬하는 댓글들은 알바거나 영화를 안봤다고 보면 됨개연성 없는 전개, 억지 감동, 오글거리는 대사로 상영 시간 내내 끔찍했음뜬금없는 안나푸르나, 이민기의 노래공연;;갖다버리셈",0
7033120,겨우 43분 영화에 3d아님 막장왕,0
9138705,이걸 돈주고 봤다니...,0
9193699,산만함의 극치. 새로운 시각과 창의성으로 쌓아 올린 색다른 멜로 드라마로 보이려 애쓰는 안쓰러운 미셀 공드리.,0
3606132,"특수분장은 기대안했다만 들쭉날쭉한 구성과 연출, 어색한 정도를 넘어선 연기, 음향",0
6394797,"저렴한 떡방아 영화이지만, 하우스 뮤직 좋고,,딱히 볼거도 없고 가끔 꼴리게도 해주",0
5464834,정말 재미없음,0
3834071,붕가붕가 말고는 볼 게 없었다 에로영화인줄 알았음.,0
9371639,유치하고..지루하고..답답하고..,0
4839064,벽타고 다니는 어둠의 골렘 할머니?? 이해할 수 없습니다...,0
8651162,이런 가정을 파괴하는 스토리를 성스러운 음악을 섞어서 미화시키는건 국민들을 불륜을 찬양하도록 설교하는것과 무근 차이가 날까. 만들지않음만 못하다. 시청률이 중요한건 아는데 시민들의 가정에 책임질 생각은 안하겠지.. 이건 불륜을 미화시킨 가정폭력물이다.,0
5890244,레옹1에 발끝도 못따라가는 주제에 레옹2좋아하고 자빠졌네,0
4527863,제가 기억하는건 그냥 시종일관 우는 영화였단거...,0
5859615,정말 재미 없음. 차라리 브루노가 더 나았음. 그리고 미국도 개독이 판침.,0
8877378,밤에 보지 말 것~! 배고파짐.. ㅋㅋ,0
9403932,이제 한석규는 악역이 더 잘 어울린다. 제대로 된 악역을 한번 맡았으면 한다.,0
9759755,유치하고 산만한 영화. 1시간 20분 정도는 볼만한데 한 나머지 30분 정도는 인내를 가지고 봤음. 과장된 연기로 웃기려는 코드와는 개인적으로 안 맞는 듯,0
1840170,"영화는 영 황이었고, 이상훈의 양아치 연기만큼은 최고였다",0
6934565,제목 헷갈려서 본거 또봤네.. 재미는없다..,0
6215976,여고 괴담4보는게 더 낫다.,0
3976071,1편에 비하면 너무 졸작,0
7596641,"결국에는 잘사는 사람은 끝까지 잘살고 못사는사람은 끝까지 못산다는 ...결말이 아쉬웠다. 특히 김마리의 죽음은 충격적,,",0
1884301,뭐냐 이거,0
6537707,병tothe맛,0
9888699,엄청지루...대사도없고 액션도없고,0
2517696,더이상의 대변영화가 있다면 아마 그건 진짜 대변(응가?)이 아닐까?ㅋㅋ,0
9795321,프레데터중 울프 프레데터가 간지라고 해서 봤더니 AVP1의 스카프레데터 만큼 인상적인 전투를 보여주지 못했다...아니 화면부터가 캄캄해서 아에 안보였다...,0
10148438,제니퍼 로렌스를 너무 믿은게 아닌지. 지루했다.,0
9512996,싸이그켬이야 그켬진짜,0
6449765,일점도아까운영화,0
10222314,좀비물 로맨스 코믹 등이 뒤섞이니 어느 쪽으로도 재밌지 않은 맹탕 탄생.. 니콜라스 홀트땜에 평점이 후한가,0
10142160,007 스펙터 전에 순환중인데..전작들보다 퇴보했다. 007과 사무라이의 조합은 지루함만을 낳았구나. 무엇보다 이야기의 맥락이 없음. 그럼 이제 007 6편을 향해..,0
2719879,어중간한 뱀파이어 영화.,0
4862865,같은 감독의 진짜 명작 '퀼스'와 비교하면 이건 먼지 수준임. 아니 똥이랄까?,0
8071795,유사라가 왜 주연인지 모르겠다. 거의 출연을 안함.,0
